Leganès,28,43.4,27,297,2430,21,13,1,2,90,3,0.78,0.48,1.26,0.74,1.22,25.3,23.8,25.3,0.94,0.94,1.88,0.88,1.82,39,1.45,98,65,0.653,5,8,14,4,14.8,5,5,0,0,27,39,5,1,6,1,35.6,0.33,-2.4,-0.09,190,551,34.5,590,122,62.7,49.4,209,86.6,65.1,248,28,11.3,28,1.04,17.8,21,1,2,298,110,19,36.9,11.04,4.07,0.07,0.18,0.08,-4.3,-3.8,7234,10135,71.4,145035,58814,180,469,38.4,5201,6209,83.8,1853,3457,53.6,13,25.3,-12.3,192,599,161,68,959,10135,8702,1433,404,19,1845,374,553,120,26,69,9,5069,1769,3297,2930,5336,673,633,174,7234,49,287,147,281,421,15.59,288,50,23,27,33,31,1.15,22,1,0,3,5,0,472,280,250,167,55,167,435,38.4,268,4073,1070,26.3,1312,1814,947,407,68,1,339,299,814,2,13368,1376,4181,6449,3443,492,11976,230,399,57.6,262,13,7464,43229,21915,9159,7234,79,323,274,90,100,297,84,80,23,109,0.85,21,39,-18,-0.67,25.3,30.8,-5.4,-0.2,2,417,355,53,553,299,280,2,5,1,2469,535,571,48.4,5,8,14
Levante,24,47.8,27,297,2430,32,20,4,4,63,3,1.19,0.74,1.93,1.04,1.78,30,27,30,1.11,1.11,2.22,1,2.11,40,1.48,159,121,0.767,10,3,14,4,14.8,5,3,2,0,27,40,3,1,7,1,51.4,0.31,12.4,0.46,161,443,36.3,592,144,52,42.4,254,53.1,44.6,297,22,7.4,22,0.81,14.3,32,4,4,300,96,15,32,11.11,3.56,0.09,0.29,0.09,2,1,8525,11120,76.7,168356,63439,163,459,35.5,6279,7219,87,2083,3442,60.5,20,30,-10,222,592,169,52,1017,11120,9705,1415,400,40,1790,418,504,137,62,31,13,6543,2007,2570,2920,6746,478,558,196,8525,59,257,140,312,472,17.48,356,40,24,23,29,52,1.93,38,3,0,5,6,0,385,221,221,128,36,129,391,33,262,3669,938,25.6,1246,1663,760,377,89,0,288,225,752,5,14224,1887,5312,6553,3199,518,12848,255,441,57.8,281,16,8535,51848,29045,10340,8525,82.4,341,280,90,100,297,85,80,19,109,1.22,32,40,-8,-0.3,30,47.4,-17.4,-0.64,3,323,341,61,504,225,221,4,5,1,2183,330,359,47.9,10,3,14
Mallorca,29,44.1,27,297,2430,27,16,6,8,65,3,1,0.59,1.59,0.78,1.37,29.1,23.1,29.1,1.08,1.08,2.16,0.86,1.94,44,1.63,121,87,0.727,7,4,16,4,14.8,12,11,1,0,27,44,11,0,5,1,43.5,0.28,0.5,0.02,204,533,38.3,671,145,56.8,43.4,237,64.1,52.4,282,27,9.6,19,0.7,13.9,27,6,8,273,76,11,27.8,10.11,2.81,0.08,0.28,0.09,-2.1,-2.1,8093,10711,75.6,154945,61993,236,528,44.7,6013,7090,84.8,1844,3093,59.6,16,29.1,-13.1,196,578,159,56,954,10711,9292,1419,410,10,2259,256,461,118,38,41,8,6388,1716,2607,2387,6654,493,584,225,8093,42,253,157,319,432,16,295,54,25,21,36,45,1.67,27,1,4,4,8,1,443,288,239,162,42,151,418,36.1,267,4082,1128,27.6,1471,1837,774,397,79,1,318,270,601,4,13837,1781,4861,6336,3511,522,12448,238,423,56.3,259,12,8449,56672,30983,9874,8093,82,365,362,90,100,297,84,81,23,107,0.93,28,44,-16,-0.59,29.1,42.1,-12.9,-0.48,3,370,376,49,461,270,288,6,12,2,2348,423,483,46.7,7,4,16
Osasuna,29,49.1,27,297,2430,34,17,7,7,82,5,1.26,0.63,1.89,1,1.63,35,29.7,35,1.3,1.3,2.6,1.1,2.4,38,1.41,97,62,0.66,8,10,9,8,29.6,5,5,0,0,27,38,5,2,3,0,34,0.32,-4,-0.15,239,617,38.7,621,115,69.7,50.4,215,85.6,61.3,243,21,8.6,20,0.74,15.3,34,7,7,346,104,20,30.1,12.81,3.85,0.08,0.26,0.09,-1,-2.7,8070,11211,72,169530,65524,150,478,31.4,5683,6885,82.5,2237,3848,58.1,17,35,-18,238,675,204,75,1157,11211,9716,1495,394,22,1857,445,543,136,47,52,5,5549,2232,3430,3496,5658,766,681,194,8070,51,297,163,348,523,19.37,367,68,29,28,31,46,1.7,31,5,2,4,4,0,446,274,213,188,45,165,413,40,248,3850,1178,30.6,1020,1940,890,430,78,2,352,287,801,8,14435,1474,4396,7163,3644,547,12979,237,386,61.4,253,11,8060,46332,25439,10179,8070,79.3,361,299,90,100,297,84,80,19,109,1.26,34,38,-4,-0.15,35,34.7,0.3,0.01,3,393,310,61,543,287,274,2,5,0,2653,534,543,49.6,8,10,9
Real Madrid,25,58.3,27,297,2430,49,39,6,6,60,4,1.81,1.44,3.26,1.59,3.04,46.9,42.4,46.9,1.74,1.74,3.48,1.57,3.31,19,0.7,67,50,0.746,16,8,3,13,48.1,2,2,0,0,27,19,2,0,4,0,20.9,0.3,1.9,0.07,68,238,28.6,636,157,26.6,33.1,165,41.8,41.3,236,15,6.4,20,0.74,14.7,49,6,6,427,157,14,36.8,15.81,5.81,0.1,0.27,0.1,2.1,0.6,14109,16659,84.7,266923,81065,273,637,42.9,10644,11684,91.1,3192,4338,73.6,39,46.9,-7.9,334,1059,335,85,1345,16659,15356,1303,374,42,2426,724,623,151,35,52,10,11558,2184,2917,3848,11207,540,567,268,14109,50,243,224,348,698,25.85,553,46,41,26,32,87,3.22,66,5,2,4,10,0,467,307,199,195,73,146,430,34,284,3854,1148,29.8,1101,1862,891,391,61,2,330,289,415,10,19605,1653,5450,9546,5780,902,18345,314,539,58.3,341,12,13028,75735,42081,15989,14109,88.2,346,243,90,100,297,85,76,17,113,2.07,49,19,30,1.11,46.9,21.7,25.2,0.93,3,348,322,58,623,289,307,6,2,0,2450,381,273,58.3,16,8,3
Real Sociedad,23,56.4,27,297,2430,43,29,4,5,52,1,1.59,1.07,2.67,1.44,2.52,36.9,33.2,36.9,1.37,1.37,2.73,1.23,2.6,33,1.22,103,74,0.709,14,4,9,8,29.6,5,3,1,1,27,33,3,2,2,1,31.9,0.28,-0.1,0,205,444,46.2,835,98,36.8,35.7,189,72.5,52.2,223,17,7.6,21,0.78,16.6,43,4,5,300,100,6,33.3,11.11,3.7,0.13,0.39,0.11,6.1,5.8,11201,13892,80.6,219791,71770,169,486,34.8,8481,9657,87.8,2551,3749,68,29,36.9,-7.9,229,747,268,69,1264,13892,12507,1385,414,27,2523,316,501,128,65,15,12,9193,2023,2676,4916,7243,599,596,166,11201,47,278,206,338,476,17.63,368,39,23,18,27,66,2.44,48,2,5,6,4,1,407,249,172,186,49,143,416,34.4,273,3446,999,29,971,1645,830,379,73,1,306,223,766,3,17016,1929,5543,8603,3940,647,15686,245,405,60.5,257,9,11227,65161,35579,13034,11201,85.9,325,308,90,100,297,84,79,21,110,1.7,45,33,12,0.44,36.9,29.9,7,0.26,1,369,325,54,501,223,249,2,5,1,2389,520,433,54.6,14,4,9
Sevilla,26,58.1,27,297,2430,38,27,4,4,75,1,1.41,1,2.41,1.26,2.26,36.4,33.5,36.4,1.35,1.35,2.7,1.24,2.59,29,1.07,79,53,0.671,13,8,6,10,37,4,3,1,0,27,29,3,3,2,0,24.4,0.27,-4.6,-0.17,149,365,40.8,570,124,41.2,37.8,202,64.4,50.1,215,17,7.9,12,0.44,13.9,38,4,4,344,115,11,33.4,12.74,4.26,0.1,0.3,0.1,1.6,0.5,12186,14959,81.5,248379,77069,199,527,37.8,8815,9965,88.5,3172,4467,71,27,36.4,-9.4,252,891,268,90,1284,14959,13533,1426,393,35,2156,681,666,164,53,67,2,9563,2432,2964,3163,10098,590,610,199,12186,57,300,197,382,519,19.22,382,53,32,26,25,63,2.33,41,6,6,3,6,1,452,296,213,194,45,189,473,40,284,3693,1120,30.3,1100,1776,817,371,73,2,298,241,765,8,18104,1674,5602,8843,4668,738,16718,307,480,64,333,12,11925,65440,36233,14053,12186,86.7,344,330,90,100,297,84,81,24,108,1.74,39,29,10,0.37,36.4,26.2,10.2,0.38,1,386,334,69,666,241,296,3,4,0,2471,500,468,51.7,13,8,6
Valencia,27,48.1,27,297,2430,36,26,5,7,62,5,1.33,0.96,2.3,1.15,2.11,30.6,25.4,30.6,1.13,1.13,2.27,0.94,2.07,39,1.44,131,95,0.733,11,9,7,6,22.2,6,4,2,0,27,39,4,2,5,0,39.3,0.27,0.3,0.01,166,449,37,593,124,47.7,38.5,230,72.2,55,309,18,5.8,13,0.48,13.1,36,5,7,237,86,14,36.3,8.78,3.19,0.13,0.36,0.11,5.4,5.6,10129,12545,80.7,205983,66693,159,382,41.6,7383,8293,89,2587,3870,66.8,26,30.6,-4.6,183,729,205,51,1021,12545,11233,1312,432,15,2050,435,466,124,35,57,8,8271,1672,2602,3112,8031,480,461,210,10129,59,258,178,264,387,14.33,281,36,25,12,32,66,2.44,44,5,7,1,8,1,385,255,196,142,47,129,392,32.9,263,3933,1028,26.1,1395,1749,789,396,104,1,292,273,705,9,15444,1947,5594,7339,3485,523,14205,259,411,63,273,8,9924,59779,31235,11833,10129,85.6,333,253,90,100,297,84,80,21,109,1.56,38,39,-1,-0.04,30.6,40.2,-9.5,-0.35,2,306,400,65,466,273,255,5,5,0,2082,356,353,50.2,11,9,7
Valladolid,24,46.2,27,297,2430,22,15,2,3,59,0,0.81,0.56,1.37,0.74,1.3,24.8,22.7,24.8,0.92,0.92,1.84,0.84,1.76,33,1.22,102,73,0.716,6,11,10,8,29.6,4,4,0,0,27,33,4,2,3,0,36,0.32,3,0.11,201,587,34.2,546,98,65.2,47.1,283,81.6,58.8,275,15,5.5,4,0.15,11.3,22,2,3,262,82,22,31.3,9.7,3.04,0.08,0.24,0.09,-2.8,-2.7,8317,11144,74.6,170753,60515,130,443,29.3,6019,7020,85.7,2168,3681,58.9,15,24.8,-9.8,184,628,129,46,937,11144,9691,1453,416,22,1929,427,458,116,37,36,10,6330,1927,2887,3147,6376,571,578,174,8317,49,288,151,305,412,15.26,305,27,29,15,35,40,1.48,28,1,3,2,5,1,448,291,259,157,32,157,467,33.6,310,4058,1052,25.9,1429,1905,724,422,88,2,334,285,758,10,14234,1647,4808,7278,2981,394,12805,232,419,55.4,248,15,8588,52184,26931,10153,8317,81.9,315,263,90,100,297,85,78,21,111,1.07,23,33,-10,-0.37,24.8,35.4,-10.6,-0.39,0,332,374,58,458,285,291,3,4,0,2332,388,480,44.7,6,11,10
Villarreal,22,53.9,27,297,2430,43,28,7,8,61,0,1.59,1.04,2.63,1.33,2.37,42.8,36.7,42.8,1.58,1.58,3.17,1.36,2.94,38,1.41,114,84,0.728,11,5,11,6,22.2,8,7,1,0,27,38,7,0,7,1,33.7,0.24,-3.3,-0.12,133,350,38,595,113,38.2,36.3,232,53,43.9,288,16,5.6,12,0.44,14,43,7,8,364,118,9,32.4,13.48,4.37,0.1,0.31,0.1,0.2,-0.7,11386,13977,81.5,234771,73282,159,454,35,8104,9104,89,3123,4419,70.7,28,42.8,-14.8,273,881,228,70,1149,13977,12622,1355,362,32,2009,549,497,116,28,49,12,8944,2146,2887,4997,7383,576,577,193,11386,51,239,172,302,587,21.74,456,41,34,29,26,74,2.74,50,1,4,8,10,1,437,279,193,196,48,150,407,36.9,257,4018,1130,28.1,1296,1968,754,409,103,0,306,236,738,8,17075,1916,5703,8291,4068,625,15759,304,483,62.9,327,14,11008,63442,34933,13320,11386,85.5,321,255,90,100,297,85,80,19,108,1.41,44,38,6,0.22,42.8,34.5,8.3,0.31,0,341,298,52,497,236,279,7,8,1,2278,359,421,46,11,5,11
